386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1149	87	449	91	432,4
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	449	91	432,2
386	1148	87	448	91	432
386	1148	87	448	91	432
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
386	1147	87	448	91	431,8
385	1147	87	448	91	431,6
385	1147	87	448	91	431,6
385	1147	87	448	91	431,6
385	1147	86	448	91	431,4
385	1147	86	448	91	431,4
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1146	86	448	91	431,2
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
385	1145	86	447	91	430,8
384	1145	86	447	91	430,6
384	1145	86	447	91	430,6
384	1145	86	447	91	430,6
384	1145	86	447	91	430,6
384	1145	86	447	91	430,6
384	1144	86	447	91	430,4
384	1144	86	447	91	430,4
384	1144	86	447	91	430,4
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1144	86	447	90	430,2
384	1143	86	447	90	430
384	1143	85	447	90	429,8
384	1143	85	447	90	429,8
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1143	85	446	90	429,4
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1142	85	446	90	429,2
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
383	1141	85	445	90	428,8
382	1141	85	445	90	428,6
382	1141	85	445	90	428,6
382	1141	85	445	90	428,6
382	1141	85	445	90	428,6
382	1141	85	445	90	428,6
382	1141	85	445	89	428,4
382	1141	85	445	89	428,4
382	1141	85	445	89	428,4
382	1141	85	445	89	428,4
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1140	85	445	89	428,2
382	1139	85	445	89	428
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	85	444	89	427,6
381	1139	84	444	89	427,4
381	1139	84	444	89	427,4
381	1139	84	444	89	427,4
381	1139	84	444	89	427,4
381	1139	84	444	89	427,4
381	1139	84	444	89	427,4
381	1138	84	444	89	427,2
381	1138	84	444	89	427,2
381	1138	84	444	89	427,2
381	1138	84	444	89	427,2
381	1138	84	444	89	427,2
381	1138	84	444	89	427,2
381	1138	84	444	88	427
381	1138	84	444	88	427
381	1138	84	444	88	427
381	1138	84	444	88	427
381	1138	84	444	88	427
381	1138	84	444	88	427
380	1138	84	444	88	426,8
380	1138	84	444	88	426,8
380	1138	84	443	88	426,6
380	1138	84	443	88	426,6
380	1138	84	443	88	426,6
380	1138	84	443	88	426,6
380	1138	84	443	88	426,6
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
380	1137	84	443	88	426,4
379	1136	84	443	88	426
379	1136	84	443	88	426
379	1136	84	443	88	426
379	1136	84	443	88	426
379	1136	84	443	88	426
379	1136	84	443	88	426
379	1136	84	442	88	425,8
379	1136	84	442	88	425,8
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1136	83	442	88	425,6
379	1135	83	442	88	425,4
379	1135	83	442	88	425,4
379	1135	83	442	88	425,4
379	1135	83	442	88	425,4
379	1135	83	442	88	425,4
379	1135	83	442	87	425,2
379	1135	83	442	87	425,2
379	1135	83	442	87	425,2
379	1135	83	442	87	425,2
379	1135	83	442	87	425,2
379	1135	83	442	87	425,2
379	1134	83	442	87	425
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1134	83	441	87	424,6
378	1133	83	441	87	424,4
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	441	87	424,2
377	1133	83	440	87	424
377	1133	83	440	87	424
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1132	82	440	87	423,6
377	1131	82	440	87	423,4
377	1131	82	440	87	423,4
377	1131	82	440	87	423,4
377	1131	82	440	87	423,4
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1131	82	440	86	423
376	1130	82	440	86	422,8
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
376	1130	82	439	86	422,6
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1130	82	439	86	422,4
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	82	439	86	422,2
375	1129	81	439	86	422
374	1129	81	439	86	421,8
374	1129	81	439	86	421,8
374	1129	81	439	86	421,8
374	1129	81	438	86	421,6
374	1129	81	438	86	421,6
374	1129	81	438	86	421,6
374	1129	81	438	86	421,6
374	1129	81	438	86	421,6
374	1129	81	438	86	421,6
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
374	1128	81	438	86	421,4
373	1128	81	438	86	421,2
373	1128	81	438	86	421,2
373	1128	81	438	86	421,2
373	1128	81	438	85	421
373	1128	81	438	85	421
373	1128	81	438	85	421
373	1128	81	438	85	421
373	1128	81	438	85	421
373	1128	81	438	85	421
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1127	81	438	85	420,8
373	1126	81	438	85	420,6
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
373	1126	81	437	85	420,4
372	1126	81	437	85	420,2
372	1126	81	437	85	420,2
372	1126	81	437	85	420,2
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	81	437	85	420
372	1125	80	437	85	419,8
372	1125	80	437	85	419,8
372	1125	80	437	85	419,8
372	1125	80	437	85	419,8
372	1125	80	437	85	419,8
372	1125	80	437	85	419,8
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	437	85	419,6
372	1124	80	436	85	419,4
372	1124	80	436	85	419,4
372	1124	80	436	85	419,4
372	1124	80	436	85	419,4
372	1124	80	436	85	419,4
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
372	1123	80	436	85	419,2
371	1123	80	436	85	419
371	1122	80	436	85	418,8
371	1122	80	436	85	418,8
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	436	84	418,6
371	1122	80	435	84	418,4
371	1122	80	435	84	418,4
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	435	84	418,2
371	1121	80	434	84	418
371	1121	80	434	84	418
370	1120	80	434	84	417,6
370	1120	80	434	84	417,6
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1120	79	434	84	417,4
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	434	84	417,2
370	1119	79	433	84	417
370	1119	79	433	84	417
370	1118	79	433	84	416,8
370	1118	79	433	84	416,8
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	84	416,6
369	1118	79	433	83	416,4
369	1118	79	433	83	416,4
369	1118	79	433	83	416,4
369	1118	79	433	83	416,4
369	1118	79	433	83	416,4
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
369	1117	79	433	83	416,2
368	1117	79	433	83	416
368	1117	79	433	83	416
368	1117	79	433	83	416
368	1116	79	433	83	415,8
368	1116	79	433	83	415,8
368	1116	79	432	83	415,6
368	1116	79	432	83	415,6
368	1116	79	432	83	415,6
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1116	78	432	83	415,4
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
368	1115	78	432	83	415,2
367	1115	78	432	83	415
367	1115	78	432	83	415
367	1114	78	432	83	414,8
367	1114	78	432	83	414,8
367	1114	78	432	83	414,8
367	1114	78	432	83	414,8
367	1114	78	432	83	414,8
367	1114	78	432	83	414,8
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1114	78	431	83	414,6
367	1113	78	431	83	414,4
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
367	1113	78	431	82	414,2
366	1113	78	431	82	414
366	1113	78	431	82	414
366	1113	78	431	82	414
366	1112	78	430	82	413,6
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
366	1112	77	430	82	413,4
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1112	77	430	82	413,2
365	1111	77	430	82	413
365	1111	77	429	82	412,8
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1111	77	429	82	412,6
364	1110	77	429	82	412,4
364	1110	77	429	82	412,4
364	1110	77	429	82	412,4
364	1110	77	429	82	412,4
364	1110	77	429	82	412,4
363	1110	77	429	82	412,2
363	1110	77	429	82	412,2
363	1110	77	429	82	412,2
363	1110	77	429	81	412
363	1110	77	429	81	412
363	1110	77	429	81	412
363	1110	77	429	81	412
363	1110	77	428	81	411,8
363	1110	77	428	81	411,8
363	1110	76	428	81	411,6
363	1110	76	428	81	411,6
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
363	1109	76	428	81	411,4
362	1109	76	428	81	411,2
362	1109	76	428	81	411,2
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	428	81	411
362	1108	76	427	81	410,8
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
362	1107	76	427	81	410,6
361	1107	76	427	81	410,4
361	1107	76	427	81	410,4
361	1106	76	427	81	410,2
361	1106	76	427	81	410,2
361	1106	76	427	81	410,2
361	1106	76	427	80	410
361	1106	76	427	80	410
361	1106	76	427	80	410
361	1106	75	427	80	409,8
361	1106	75	427	80	409,8
361	1106	75	427	80	409,8
361	1106	75	427	80	409,8
361	1106	75	427	80	409,8
361	1106	75	427	80	409,8
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	427	80	409,6
361	1105	75	426	80	409,4
361	1105	75	426	80	409,4
360	1105	75	426	80	409,2
360	1105	75	426	80	409,2
360	1105	75	426	80	409,2
360	1105	75	426	80	409,2
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	426	80	409
360	1104	75	425	80	408,8
359	1104	75	425	80	408,6
359	1104	75	425	79	408,4
359	1104	75	425	79	408,4
359	1104	75	425	79	408,4
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	75	425	79	408,2
359	1103	74	425	79	408
359	1103	74	425	79	408
359	1103	74	425	79	408
359	1103	74	425	79	408
359	1102	74	425	79	407,8
359	1102	74	425	79	407,8
359	1102	74	424	79	407,6
359	1102	74	424	79	407,6
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1102	74	424	79	407,4
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1101	74	424	79	407,2
358	1100	74	424	79	407
358	1100	74	424	79	407
358	1100	74	424	79	407
358	1100	74	424	79	407
358	1100	74	423	79	406,8
357	1100	74	423	79	406,6
357	1100	74	423	79	406,6
357	1100	74	423	79	406,6
357	1100	74	423	79	406,6
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	79	406,4
357	1099	74	423	78	406,2
357	1099	74	423	78	406,2
357	1099	74	423	78	406,2
357	1099	74	423	78	406,2
357	1099	74	423	78	406,2
357	1099	74	423	78	406,2
356	1099	74	423	78	406
356	1098	73	423	78	405,6
356	1098	73	423	78	405,6
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1098	73	422	78	405,4
356	1097	73	422	78	405,2
356	1097	73	422	78	405,2
356	1097	73	421	78	405
356	1097	73	421	78	405
356	1097	73	421	78	405
356	1097	73	421	78	405
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1097	73	421	78	404,8
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	421	78	404,6
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1096	73	420	78	404,4
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
355	1095	73	420	77	404
354	1095	73	420	77	403,8
354	1094	73	420	77	403,6
354	1094	73	420	77	403,6
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	420	77	403,4
354	1094	72	419	77	403,2
354	1094	72	419	77	403,2
354	1094	72	419	77	403,2
354	1094	72	419	77	403,2
354	1094	72	419	77	403,2
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
354	1093	72	419	77	403
353	1093	72	419	77	402,8
353	1093	72	419	77	402,8
353	1093	72	418	77	402,6
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1092	72	418	77	402,4
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
353	1091	72	418	77	402,2
